71115.52000;972342;1613653655
11892.86000;791512;1100385743
177.51000;582231;569090529
30252.41000;743821;938803483
85622.41000;725271;906736949
88724.32000;527617;466338224
14445.36000;981941;1625119751
30462.55000;1723137;2762097093
29574.96000;2168500;3725078624
9780.21000;2343944;4111001166
170.80000;2419961;4306827345
4306.80000;2281206;3960610872
20401.53000;662449;699861406
81099.35000;1863934;3061142575
26820.08000;96165;96540
531.81000;285983;162037095
1695.57000;907740;1526317417
251.45000;767108;1002076543
7977.90000;2470635;4406538128
26106.38000;1289234;2034417925
12572.00000;776123;1040477193
42430.12000;2213337;3792467942
3487.85000;25447;25448
54256.07000;700291;784635155
9824.78000;1635228;2594731850
27300.06000;1198476;1904599642
11511.07000;1792308;2904629307
1080.31000;1620349;2571563872
4016.63000;1928004;3211025560
390.95000;747969;947876794
21955.10000;1318551;2077978850
10577.67000;1160981;1857976522
7633.35000;1176338;1878072468
29235.61000;1079476;1745670613
3180.27000;1469809;2339665737
7.42000;1457799;2318806330
150267.00000;122081;122458
15.72000;1478309;2355854381
1167.87000;1533554;2440489626
304.41000;1587017;2521287975
10.00000;3763288;7318914500
39411.10000;2952018;5533271599
903.47000;3387017;6394412897
0.00000;1766778;2836420462
169.79000;3630533;7052446219
0.00000;2809985;5218936568
0.00000;3555909;6840751932
212.95000;1423180;2260567169
300.38000;2475469;4411215704
253.25000;2445939;4357896860
268.03000;3134348;5852801715
11086.95000;2384013;4238578483
200.72000;3578614;6894813729
198.72000;3622345;7041191991
0.00000;3618196;7024796033
578.27000;3543760;6808444043
26.18000;3664969;7118060306
321.08000;742754;937684704
24.77000;3613124;7008154019
35602.91000;2284359;3964820460
0.00000;2358998;4163026306
48.12000;2172396;3730500486
0.00000;2810005;5218940759
0.00000;2834243;5285991380
0.00000;3090709;5774525662
250.15000;3809801;7446996956
13607.76000;1546552;2465310001
0.00000;3012491;5666359612
0.00000;2706386;4938320888
5830.00000;3707439;7199236830
1008.77000;1944826;3254704293
340.41000;3088561;5770817148
0.00000;2616106;4687625516
10.01000;3465423;6573734503
79.05000;3536681;6781808761
25.01000;1829464;2995149349
1218.35000;3154551;5894892266
539.13000;2028329;3428232676
37044.91000;1445012;2301218746
204.77000;3428809;6488827004
242.94000;3788365;7374615406
12882.37000;699407;779927022
544.30000;1078874;1744299342
11208.64000;1481445;2361037150
920.55000;1617042;2565381346
16119.15000;1282929;2022898731
10.13000;3007219;5658865084
100.41000;3383220;6385294705
1017.19000;3136877;5857629971
43.80000;3344027;6280141423
34771.73000;3170098;5919482998
1769.25000;2914748;5452167164
2510.03000;3694553;7178508147
5579.46000;3489218;6642688029
24072.85000;2414308;4297904052
8007.29000;3649476;7093051807
13696.40000;3745855;7284602185
1104.23000;1665362;2641226023
2165.68000;3627478;7046008577
28915.37000;2468885;4406177383
2399.02000;3668350;7122974257
10606.21000;2052264;3468200396
5487.68000;3708855;7205019981
226200.80000;3132759;5849117429
12247.22000;3536399;6778606155
17521.03000;3660721;7112592145
480.00000;3779390;7355335995
6123.12000;3747761;7285215314
1125.22000;3742969;7280212203
28160.23000;3703083;7195127131
33913.00000;3731902;7260993445
176944.75000;2113126;3589393176
210.00000;3691934;7173405786
2194.19000;3709734;7205366699
213.40000;3699976;7189263564
133.90000;3703526;7195335059
148.23000;3657989;7107235808
303.04000;3705603;7197691376
2067.92000;3732781;7261361537
5951.65000;3715754;7225273793
686.00000;3716479;7225678036
350.66000;3455671;6546481288
830.00000;3659345;7108533536
160.95000;3552171;6827400917
3088.98000;3709090;7205096818
600.00000;3654372;7104066469
220.00000;3734996;7268301220
824.09000;3736338;7272494894
23.20000;3758583;7312626566
801.67000;3740028;7277936386
283.41000;3753754;7298810289
660.00000;3749835;7292009795
263.16000;3752984;7298484619
469.18000;3758177;7312476510
681.29000;3781974;7359998494
511.64000;3755024;7304044768
325.58000;3801613;7422482183
1642.91000;3801140;7416684180
530.00000;3782895;7360437888
2944.86000;3793355;7392992334
4810.73000;3715412;7225131617
389.32000;3784744;7367528504
141.20000;3792583;7392674952
530.00000;3791140;7388706735
119.26000;3341205;6273645281
2606.18000;2293978;3990537492
516.14000;3797801;7408056001
265.00000;3790103;7381997281
79.46000;3835405;7528602084
310.00000;3742004;7280032914
4230.13000;3682578;7154301483
100.00000;1594961;2531715817
21085.31000;1332660;2099733444
16378.03000;1044473;1699637095
7896.09000;850398;1301581320
2121.71000;2142512;3662653044
13180.65000;2368691;4196826020
16183.12000;558095;535355027
75735.75000;2758341;5079051254
17913.86000;2820824;5249433150
41597.03000;1139627;1827138748
31943.70000;187039;190486
14863.02000;1276395;2010383743
142.69000;1157345;1851662391
52826.45000;1283439;2024395880
24456.80000;1208345;1916437472
19859.65000;812165;1158771879
7408.22000;892215;1482067890
17206.86000;607749;607475040
31938.99000;835641;1237971405
18379.24000;827977;1211858005
10365.77000;266153;274418
15266.30000;1699894;2703834470
6748.63000;1784981;2883826557
14285.95000;2198805;3766040468
803.20000;1080144;1747075719
5638.59000;2349664;4131055786
51991.44000;612165;616839292
12650.04000;2442392;4349279420
20413.06000;2535707;4526007710
2094.92000;2753314;5066561370
1119.47000;2045913;3458678365
7646.38000;64662;64810
217.86000;2731532;5015246718
13743.11000;1514163;2411518725
12774.67000;1493465;2378220880
481.04000;806534;1139083326
70381.00000;68266;68453
17284.65000;2716955;4970087711
47395.07000;961601;1596131165
1412.59000;1349356;2128031341
49295.95000;1375311;2172833440
46049.82000;756571;966651397
4736.96000;213106;218004
179228.80000;470907;362093485
1530.86000;976245;1619321186
114.48000;780655;1059364773
244.47000;1574295;2503560826
20066.06000;1599010;2536724985
3907.22000;1654842;2622729840
5110.24000;857396;1335642820
1370.45000;1667097;2643428364
44996.50000;1818241;2968834376
3437.15000;1929811;3215506406
166.95000;1932197;3218938695
2608.20000;2010628;3384736911
1214.28000;1662305;2636082575
65241.61000;2101841;3566035989
0.48000;2106930;3577290496
205.51000;2112886;3589370624
7287.23000;961545;1596125545
283.03000;1169090;1868800590
61.13000;1255276;1975281714
399.63000;2183005;3748026544
8096.25000;2273911;3941078935
434.92000;2265233;3919625618
1442.62000;2316515;4050745917
768.44000;2384461;4238626414
3065.32000;2367347;4190513749
8581.30000;2371454;4205235935
7695.97000;2319555;4061327032
1183.23000;2390347;4250030157
2.84000;1924187;3203151771
2500.00000;2514610;4478373979
1082.12000;2476769;4411351203
190.00000;2437021;4341489668
15638.32000;2465219;4399556353
930.00000;2636873;4787097151
4340.84000;2632640;4778904190
254.57000;2618655;4691342086
458.02000;2554294;4575137196
5.58000;2640279;4797587777
327.93000;2656289;4835591820
10964.98000;2327260;4074814536
1057.87000;2677272;4875416000
931.83000;2661299;4843727334
268.21000;2624304;4699287985
169.36000;2674715;4871429416
940.83000;2107435;3577419165
407.20000;2704118;4933579202
26.22000;2005945;3374016863
573897.13000;107138;107513
150.00000;2382347;4236915546
516.78000;2706957;4939210150
10.00000;1979771;3315938062
10.00000;2671413;4863842410
1573.74000;2871520;5367209692
6481.86000;2826154;5266543318
244.85000;3353492;6304557331
24049.92000;3299702;6160841880
6218.72000;3584679;6914212266
4556.18000;3615055;7017747116
1985.10000;3547644;6820927918
3941.09000;3232710;6029145624
9712.66000;3239539;6044920003
4858.65000;3522020;6742526506
3733.39000;3070399;5740217544
16852.06000;2790522;5173600430
8852.47000;3689095;7169045233
447.35000;3630773;7052489662
8769.25000;2879134;5382553888
409.74000;3083434;5762100058
410.00000;3538718;6791832757
450.00000;3536381;6778597516
304.31000;3517283;6734073560
448.80000;3563619;6867001696
20.00000;3548020;6821068743
9943.28000;2301468;4009536003
88.45000;3570780;6884447109
23509.54000;2989587;5632167664
8791.86000;3677095;7142219192
13564.14000;3618018;7024715114
52.82000;3628286;7051633273
10.00000;3638550;7075576941
19.90000;3632328;7059117243
22.65000;3584565;6914162807
300.00000;3599310;6963068387
4488.53000;3229650;6021305798
58.20000;3647377;7088640163
233.24000;3677397;7142349569
791.91000;3574050;6890011996
134.23000;3639570;7077143551
162.44000;3551857;6827355487
6584.03000;3237148;6035726839
53.40000;3665877;7118587984
5262.00000;3320752;6211495453
632.27000;3614021;7016198761
510.00000;3620476;7031976983
15250.40000;3624954;7042962453
8975.48000;3216970;5990484608
765.20000;3528042;6761706197
450.00000;3621414;7037847977
32658.47000;2887384;5399462891
60.00000;3619852;7031701353
4775.23000;3436713;6504119351
3593.28000;3627283;7045956176
117.22000;2689279;4897659989
610.19000;3227103;6012734155
969.20000;3586243;6921391138
222.66000;2903587;5429739418
530.00000;3663511;7113387023
260.27000;3387770;6395578659
83.80000;3296502;6152589901
5065.01000;3341727;6274053044
270.60000;3363730;6331967846
186.30000;3359183;6321493358
611.39000;3371163;6351491623
261.82000;3386324;6393169011
30.20000;3358356;6317000686
94.93000;3386049;6393058134
10.01000;3421094;6471192687
436.81000;3435421;6503744259
370.75000;3447396;6533021703
5710.52000;3428213;6488630809
110.01000;3436792;6504135872
2368.80000;3461666;6565006323
11.12000;3469371;6586278501
310.01000;3416391;6463722154
1227.57000;2486843;4427874785
2303.82000;2481501;4417904343
176.93000;2784176;5155287687
116.12000;2899134;5421004106
617.75000;1779100;2866885836
765.87000;2907681;5437207208
659.50000;2907815;5437236643
509.75000;2914795;5452185339
160.53000;2927033;5480098188
858.52000;2958775;5548261077
94.54000;3001835;5650777292
985.11000;3012996;5666480754
18482.84000;3031800;5692995634
97.21000;3047068;5712208157
3.38000;3059033;5726305980
63.84000;3110835;5805079428
1253.09000;3048929;5713386367
34.98000;2625853;4702078533
1244.00000;3132504;5848144094
3731.27000;3059003;5726300817
397.27000;3058073;5726110130
64.12000;3028251;5686895996
773.94000;3140137;5869534946
130.01000;3201469;5962921285
161.07000;3194544;5953121341
335.72000;3248046;6059742108
1264.34000;3227524;6012883186
10029.57000;3105840;5798300718
171.30000;3313143;6191407153
273.18000;3305935;6174646760
956.04000;3307794;6177885752
640.00000;3383250;6385307817
2253.05000;3371915;6356342231
10150.00000;3449619;6534634229
48.65000;3444411;6521925146
753.48000;1744107;2792667438
10908.80000;1171348;1871748727
16629.49000;2255490;3891675871
22674.21000;2409637;4288061869
786.30000;1293177;2042149367
41.41000;1321172;2082554491
49804.85000;1916212;3184129589
6371.98000;1111157;1785868326
4013.86000;1382633;2185652664
958.25000;1384811;2189032629
3944.21000;1673327;2655865815
138.78000;1679357;2666063848
1123.93000;1665515;2641252060
22602.08000;1310345;2066253884
39.60000;1757961;2816853638
992.97000;1734471;2779674677
2882.20000;1734159;2779648042
322.49000;1347425;2125799726
1905.55000;1849377;3033467580
851.50000;1825605;2987714523
690.52000;1867011;3068048536
656.57000;264012;272116
1485.00000;1955484;3275508042
2419.52000;1979363;3315844696
15106.16000;1751199;2802854495
2677.62000;1109439;1782406918
591.89000;2741356;5041743291
1933.15000;2516184;4481688754
45087.05000;2214936;3793632872
187.10000;1520099;2418676015
30530.92000;1528428;2430832568
7174.17000;1630082;2586468762
16428.74000;1685832;2676650284
18141.58000;2045819;3457929833
1850.28000;2137215;3647312942
38.51000;2189658;3754835639
8562.08000;2160131;3711920306
242.07000;2237735;3845393810
3395.58000;2243708;3861749607
823.56000;2188141;3754564209
1356.56000;2237072;3842015482
76.74000;2267510;3925785027
1850.00000;2266946;3922875996
5763.35000;2297221;3997592219
12851.89000;1638099;2598257832
171.83000;2391469;4252841305
31.97000;2344671;4114205608
2547.91000;2344063;4111034238
2405.52000;2417432;4304103383
135.19000;2521246;4493552976
940.00000;2481464;4417901018
1692.35000;2528932;4511317425
7329.85000;2517662;4483466649
151.00000;2534053;4522479208
605.69000;2585153;4631868306
6800.78000;2539855;4533668880
827.00000;2476905;4411364789
316.54000;2667351;4858822763
970.00000;2685985;4887579997
43.05000;2763683;5093865971
2201.24000;2813614;5230146079
150.00000;2533118;4521507626
100.00000;2147168;3674110404
244.04000;2785965;5161596598
9178.46000;2160188;3711930403
10470.13000;2862569;5348732273
19725.17000;3017340;5671311184
617.37000;3474849;6601796534
4567.97000;3421641;6471366769
1152.45000;3586211;6921379783
12137.53000;3633714;7065076544
1183.88000;3443686;6521659190
1747.87000;3368641;6346333230
3016.23000;3516463;6727957748
686.19000;3340111;6269835691
9652.04000;3663345;7113353208
4840.93000;3683258;7154684139
10.56000;3222794;6006182189
56.03000;3333601;6250698298
88.13000;3445176;6522148323
399.56000;3527067;6761347073
2699.28000;2065522;3494453557
4077.94000;2984998;5617475361
756.16000;3626102;7045543987
137.50000;3637365;7072704826
20.00000;3657177;7107018811
40.15000;3640335;7077300133
213.78000;3622157;7038290304
174.58000;3658929;7108454934
175.00000;3611632;7003960021
20.00000;3651533;7099169337
11.62000;2720549;4984812328
1950.00000;3617788;7024615360
530.00000;3634939;7065591461
10913.77000;3660090;7108683457
8110.43000;3643231;7081869727
10781.92000;3554097;6835111979
16862.89000;3253160;6068297482
31579.50000;3626493;7045698091
77.00000;3527315;6761424851
3460.76000;2953763;5537090538
16169.38000;3365007;6335944606
3008.17000;3415990;6459580356
6366.20000;3187358;5943268272
1238.68000;3264682;6084760941
896.23000;3227601;6012904156
1706.04000;3579137;6899898014
1600.00000;3562102;6861078177
8839.19000;3654959;7104266056
510.00000;3678412;7142683092
210.78000;3639771;7077190387
803.32000;3297561;6152792422
138.90000;3331096;6244893740
95.76000;3212452;5980753501
5186.57000;3341346;6273704988
215.92000;3351641;6300407827
14.03000;3387030;6394416654
37.98000;3397844;6417756339
225.32000;3373156;6361020297
16056.42000;3413554;6455246388
473.83000;3178635;5932984994
66.55000;3435983;6503906913
148.03000;3321096;6211656903
615.56000;3499631;6675585080
4225.11000;3503057;6688985779
5719.44000;3490594;6649067963
1.13000;2839683;5301460307
474.82000;2819371;5244450480
219.21000;2871847;5367260923
202.30000;2850703;5328958130
6599.92000;2892268;5408517792
2815.01000;2889258;5403201331
259.86000;2899018;5420972449
1115.92000;2998105;5649650424
1261.03000;2861535;5348612563
2.33000;2628564;4774727491
105.79000;3061444;5729830250
33.59000;3026788;5686607173
60.78000;3054944;5721492815
43.45000;3067016;5736343072
460.00000;3051179;5714452844
2250.00000;3080635;5757566028
371.92000;2994642;5644473576
3198.75000;3133392;5849226816
5648.23000;2960837;5552540089
1446.95000;2895332;5412749156
2153.96000;3218662;5995003591
586.80000;3168076;5918209053
6.56000;3100204;5789432972
642.04000;3234363;6030665373
703.34000;3288413;6135807300
919.65000;3226581;6012533510
1713.99000;3295621;6151348059
925.04000;3312220;6191006087
2614.54000;3204779;5967567241
836.09000;3310091;6181992443
196.69000;3383027;6385228338
182.32000;3335378;6252174225
6362.92000;3316702;6201014732
2036.87000;2412834;4294824101
10.00000;3811585;7453790048
10.00000;3812604;7454335279
8498.93000;95782;96157
15.86000;3547558;6820892210
3888.01000;3656431;7106772045
160.00000;3779263;7354117856
0.00000;3575850;6890303302
10.00000;3485481;6634169670
0.00000;3655760;7104575273
982.72000;1738462;2784354638
397.44000;1867576;3070161778
10.01000;3294412;6149787890
10.00000;3566481;6873281400
996.05000;1654345;2622602692
4.75000;2256976;3894669910
0.00000;3649910;7093198403
507.70000;3075281;5748954425
265.39000;3258096;6074740154
95737.56000;304176;215342478
364.29000;3179258;5933144024
1004.01000;3722289;7239321847
48.54000;3436108;6503951903
8763.50000;3564118;6867185531
228.46000;3715556;7225189186
10.00000;3584980;6920757512
0.00000;2508096;4463677762
0.00000;2655540;4832662402
0.00000;2809324;5218732888
0.00000;2073914;3510730031
0.00000;3061398;5729822871
10.02000;3207183;5972044897
36353.94000;2101703;3566017545
172.62000;2873866;5371350801
1718.67000;3037613;5697938069
1133.45000;3744544;7280516735
0.00000;3374238;6361407794
1055.96000;3809433;7446718554
6.47000;1333215;2101223290
1546.18000;2953281;5536926471
438.92000;2488766;4428329401
123.91000;2926131;5476135380
87.99000;2936449;5500992714
229.30000;3345384;6285619756
1264.79000;2215763;3794303679
11938.48000;3692296;7173522610
10866.91000;3274317;6103467757
19532.47000;3200449;5962510085
5575.40000;2099297;3560911212
576.81000;3690002;7169263160
30.00000;3036993;5697835987
5563.39000;3804215;7429757492
16859.75000;3742556;7280140076
1908.97000;3665203;7118334854
1137.38000;2867761;5359106135
967.93000;3309639;6181868402
380.00000;3759591;7313136335
291.42000;3691005;7173048231
229.01000;3737649;7273444361
425.00000;3760007;7313281963
13134.91000;3406263;6440259603
640.00000;3812060;7454041222
1292.92000;3653344;7103816456
150.00000;3707045;7199139104
1268.80000;3694524;7178494047
530.00000;3684222;7158657669
467.85000;3702353;7194786985
47.81000;3718413;7232668650
95.00000;3727451;7251659057
425.00000;3726403;7245092445
142.79000;3726233;7245053801
30.40000;3706018;7198882878
75.89000;3701699;7194203739
714.45000;3669685;7123907806
301.20000;3729686;7253777491
708.60000;3723496;7244314173
494.70000;3690800;7172943220
298.38000;3743150;7280248857
1429.92000;3744988;7284360347
2.43000;3752842;7298430337
680.00000;3740789;7278121752
427.81000;3762685;7317618815
244.81000;3747893;7285249630
6721.90000;3767634;7323488554
231.92000;3748941;7291725902
768.94000;3628522;7051709589
160.00000;3786779;7372130351
427.26000;3777476;7350433690
4181.85000;3771987;7337109227
6699.65000;3174667;5928324398
2757.87000;3247317;6059568103
1009.52000;3754491;7299008716
2287.20000;3750129;7292122630
565.20000;3825245;7493399970
60.00000;3760154;7313317798
230.00000;3800958;7416604901
191.00000;3824641;7492996496
230.00000;3819014;7474279333
125.54000;3842408;7553637335
480.00000;3828026;7501802314
17043.48000;1417852;2250908066
80.00000;3689195;7169064899
22126.38000;1327017;2090734980
8350.54000;1184591;1891050234
9542.93000;2619292;4694160447
238500.46000;191538;195241
8655.57000;1382860;2187109569
44515.93000;315346;250671105
326.86000;734025;927556895
117151.63000;1341698;2116572360
12935.31000;1023511;1670203743
9380.45000;1499571;2388057688
358.11000;11501;11501
10256.11000;836702;1242482692
1709.60000;1868816;3072466981
19265.78000;713434;840604153
2432.18000;2000337;3357799146
5127.92000;1855929;3045364648
77.40000;978194;1620871563
15670.93000;2038421;3446787880
891.53000;2432472;4331931256
14720.37000;785985;1081279334
69684.30000;2081335;3525164723
18125.79000;2430976;4328284382
17.78000;2471951;4409282162
139.55000;1988945;3332324796
6911.83000;2313202;4041287111
26428.38000;950123;1580447591
545.39000;1099536;1771662011
15722.39000;1632929;2591582478
24141.16000;1740280;2786493103
16199.63000;1999648;3357494785
6340.44000;880806;1441921463
63900.00000;1773493;2854555768
5754.58000;1044679;1699667135
13239.91000;1389323;2197281008
25349.31000;1553155;2479097691
15429.63000;1020767;1667295608
2006.52000;2284475;3964830309
19228.69000;758372;971150363
48793.67000;2617829;4691165014
48.45000;2155565;3698698790
291.15000;1269780;1997665369
3836.04000;1334115;2102869327
5204.30000;2357729;4159736731
8820.00000;1366115;2158028800
3510.92000;777653;1044501219
0.22000;1526665;2427181996
2096.11000;1558195;2484127000
45.47000;1584201;2517932581
7652.92000;1596543;2533433441
1913.64000;1619175;2568700091
4818.59000;176447;179242
252.15000;1699255;2703724419
35624.64000;1709218;2727404562
607.88000;1773078;2852649545
13369.02000;376006;330754061
350.95000;3060196;5729572707
8757.41000;3514383;6720527634
10.00000;3804405;7429909545
10.00000;3727317;7251622874
40.23000;3619202;7031349513
223.44000;3618504;7024895510
356.74000;3655739;7104570631
1.16000;3601859;6969398039
127.58000;3711702;7212385375
10766.63000;1446717;2303173431
280.65000;2007447;3376640331
0.00000;2979239;5604137446
10.00000;3363988;6332098901
337.78000;3340202;6269876389
916.15000;3441835;6516074994
4273.97000;2721301;4985660342
16193.20000;992752;1638134660
3812.10000;3667732;7122698861
926.27000;3755201;7304119163
4170.21000;1532663;2438638371
16855.04000;3543950;6810748849
264.57000;3204586;5967514511
10.00000;3621819;7038122438
0.00000;2936640;5501021738
10.00000;3549832;6826805541
10.00000;3646965;7088564327
1037.66000;3000781;5650666980
0.00000;2145498;3668855407
10.01000;3095075;5780700590
5248.94000;1302090;2053211255
15.99000;2240649;3853979281
12364.69000;2696953;4912133883
171.30000;3166236;5916694990
80.83000;3344760;6280444696
10.00000;3518998;6737267029
394.12000;1671589;2652349038
10.00000;3448993;6533423975
373.60000;3200284;5961386016
216.77000;3321441;6211762018
75.45000;3250934;6064440124
10171.57000;2236568;3841836619
256.02000;1922641;3198770984
66.34000;1513664;2411433262
444.81000;3525554;6754955090
1685.84000;1068947;1731550766
2.08000;3262276;6081145802
691.22000;3601637;6969316328
755.34000;2700446;4920419847
2212.88000;3704712;7197410301
24092.93000;1872102;3079952813
1924.94000;3752685;7298377520
3784.69000;3537283;6785218639
652.02000;3693194;7173878725
1433.26000;3147740;5885143012
24050.00000;2440493;4345916822
14945.40000;1792576;2904685312
10.82000;3300276;6162142724
4179.90000;3725209;7244774033
244.21000;3700471;7189522524
1731.27000;3688604;7167830019
11478.36000;3440722;6515720895
413.87000;3716258;7225590294
3291.63000;3764306;7319142919
2756.68000;3161096;5908806462
2427.92000;3385471;6389394792
1933.89000;3685697;7160555156
19.11000;3722550;7239387002
2020.00000;3629920;7052269224
429.57000;3697411;7183559147
55.30000;3409870;6445846616
325.00000;3665336;7118375831
190.06000;3708377;7204874329
2161.92000;2158172;3705222324
550.35000;3741114;7278193509
111.10000;3742653;7280155739
461.40000;3739661;7277844224
4412.26000;3751597;7296580030
146.24000;3726519;7245117636
64.27000;3742107;7280056882
1189.40000;3754148;7298913345
294.15000;3747499;7285145565
2435.97000;3785074;7367718790
1621.24000;3763295;7318916853
697.21000;3741107;7278192328
328.51000;3815524;7467550641
355.93000;3802278;7423043812
325.95000;3698481;7183975969
3103.10000;3830283;7512010197
30684.62000;2968868;5574757059
30.00000;3650322;7093289450
645.43000;3638446;7075545099
20.00000;3765154;7319311516
4198.48000;1297115;2046838992
17596.99000;134901;135367
17746.90000;1334826;2104432387
29088.52000;1433779;2284997644
133.24000;1843012;3021720941
21789.65000;2246871;3870889123
17600.96000;2615241;4687415113
5753.38000;325238;289458669
4596.77000;970215;1609454813
36798.19000;895967;1495760536
2267.56000;1376318;2174423782
10917.32000;1116551;1794256988
200000.00000;1003980;1648841605
1244.69000;1154842;1849865026
1536.37000;757585;968742740
23110.42000;1022266;1668787169
107.75000;1574368;2503574407
15401.06000;1695646;2695047462
35280.68000;1399791;2215461608
44225.17000;740787;935792185
31255.66000;2016407;3398379443
6585.80000;2091448;3546015982
21399.55000;1838513;3012762086
6974.76000;2049087;3462392934
2593.57000;1024043;1671621481
21683.91000;2572788;4610254039
871.89000;2624643;4699322434
33853.26000;936007;1563567612
4420.00000;1875019;3085537139
998.03000;2709798;4948896162
11414.75000;2690406;4899622630
42644.45000;2125187;3614911595
131792.50000;1635100;2593266232
28966.03000;1260484;1983340905
14074.62000;1453134;2311538242
89321.75000;151442;152737
1861.71000;608035;607493278
2724.74000;612166;616839382
22022.75000;417815;331268072
2268.73000;1273261;2004093389
50208.25000;462998;347086361
4511.55000;855041;1325822726
22444.85000;967188;1605084566
645.26000;2662422;4844736178
149.08000;2563757;4593334710
5308.81000;2737708;5030110733
3257.50000;2709916;4948940670
226.65000;1262771;1986429386
110750.66000;2076656;3516466559
6320.90000;1380681;2182454528
14027.46000;1434738;2286221127
3238.83000;1541623;2455459138
1472.06000;1570764;2498681881
37.50000;1654721;2622718154
2988.84000;1668892;2646742205
4974.71000;1781557;2874815557
222.59000;1808650;2944586640
372.38000;1857217;3048130117
12383.00000;1919803;3190613311
14057.94000;1464297;2330049253
1.34000;1941549;3246540305
488.82000;2004370;3368908561
2007.56000;1847414;3029246441
148.55000;2046034;3458707446
1433.32000;3631422;7058763112
0.00000;2420519;4309534568
0.00000;3626133;7045557099
2326.91000;3173264;5922973965
58.03000;3644103;7085815341
17.60000;3769785;7330811344
25.48000;3597026;6952692683
39.26000;3717791;7232323492
20057.62000;3696488;7183171876
352.42000;3236716;6035531018
0.00000;3091960;5774841877
10.00000;3613416;7008344293
10.00000;3643281;7081879688
10.00000;3625114;7042987441
10.00000;3614266;7016362871
110.74000;3376577;6370235013
19.84000;3518255;6734401448
10.00000;3558890;6856832443
2364.48000;3648355;7092600614
80.00000;3567255;6878921488
742.65000;3712504;7212830408
229.52000;3718778;7232853006
0.00000;3657469;7107102352
321.65000;3028576;5686934007
10.62000;3263121;6081287745
504.11000;3428160;6488607542
46.81000;3629093;7051933140
129.04000;3366111;6340188822
0.00000;3104404;5794821723
480.96000;3599831;6963270129
10.00000;3727133;7251545826
2263.34000;2185882;3749480229
279.89000;3400974;6425780713
56.84000;3325738;6227107863
604.97000;1130973;1814223438
