id_parain	id_dim_personne 
NULL	7317533307
NULL	7317533780
2171210915	7317535747
NULL	7317536263
496715099	7317536602
68453	7317550919
7065852172	7317551326
5675831195	7317551952
5382553888	7317552325
NULL	7317552488
NULL	7317553244
NULL	7317554990
NULL	7317556452
NULL	7317557794
NULL	7317558056
6081270802	7317558127
7195100495	7317559034
NULL	7317559448
162378	7317559979
NULL	7317561445
NULL	7317562658
NULL	7317563292
NULL	7317566337
NULL	7317570435
NULL	7317570953
NULL	7317571066
NULL	7317573244
NULL	7317576044
5487923551	7317576111
NULL	7317577683
NULL	7317583033
NULL	7317583270
NULL	7317583885
NULL	7317585603
7093289450	7317585792
NULL	7317586302
NULL	7317588869
NULL	7317588949
7104125921	7317590835
NULL	7317590959
NULL	7317591207
NULL	7317592311
NULL	7317592855
NULL	7317593582
NULL	7317593975
NULL	7317595608
NULL	7317597572
NULL	7317598712
NULL	7317599450
NULL	7317600997
3636151428	7317601204
NULL	7317603306
6232178928	7317606057
4428329401	7317606512
NULL	7317607255
NULL	7317607737
NULL	7317609205
7212092559	7317609533
NULL	7317612974
NULL	7317617912
NULL	7317618815
NULL	7317623788
NULL	7317627174
NULL	7318773642
NULL	7318780283
NULL	7318787702
NULL	7318788038
NULL	7318790914
NULL	7318792624
NULL	7318798937
NULL	7318800252
NULL	7318801632
NULL	7318801675
NULL	7318807148
NULL	7318808178
NULL	7318814958
985593477	7318815633
NULL	7318815726
6366636317	7318817953
NULL	7318819471
NULL	7318820031
NULL	7318820663
NULL	7318820837
NULL	7318824147
7169045233	7318825805
NULL	7318827348
NULL	7318827471
NULL	7318827980
NULL	7318828040
NULL	7318829395
NULL	7318829790
NULL	7318830237
NULL	7318830525
NULL	7318830587
NULL	7318831005
NULL	7318832607
NULL	7318832866
5078998268	7318834760
NULL	7318834980
NULL	7318838805
2747023848	7318838847
6521596049	7318838984
2666030001	7318839429
NULL	7318839692
7179067401	7318841130
NULL	7318841233
NULL	7318841406
NULL	7318841433
NULL	7318841866
NULL	7318842248
NULL	7318844193
4820140935	7318845853
5650815592	7318846798
NULL	7318847016
NULL	7318847105
NULL	7318848609
NULL	7318850124
NULL	7318851615
NULL	7318851807
NULL	7318853066
6074396384	7318853634
NULL	7318854705
NULL	7318855086
5571091519	7318855977
6888382543	7318856040
NULL	7318857260
6710290404	7318857990
NULL	7318858433
NULL	7318858860
5984526087	7318859600
3268003659	7318859887
NULL	7318860105
NULL	7318860408
NULL	7318861409
NULL	7318861801
NULL	7318862353
NULL	7318862609
NULL	7318862659
NULL	7318862808
NULL	7318864654
3903965171	7318864670
6294539323	7318865106
497789360	7318865334
NULL	7318866488
NULL	7318867296
3845393810	7318868360
NULL	7318868496
NULL	7318868684
NULL	7318868931
NULL	7318869703
NULL	7318871837
6215390139	7318871977
NULL	7318872683
NULL	7318874120
NULL	7318874438
NULL	7318874635
NULL	7318877117
NULL	7318879136
NULL	7318879417
NULL	7318880022
NULL	7318883028
NULL	7318884446
NULL	7318884538
6888553877	7318884926
NULL	7318885164
7212385375	7318885840
7081633540	7318886470
2479097691	7318887274
1670203743	7318887317
NULL	7318888763
NULL	7318888865
2247935803	7318892777
NULL	7318894447
6191407153	7318894790
6206184013	7318896040
7042906941	7318896578
7189108951	7318898032
5740014504	7318901356
7113452179	7318902068
NULL	7318902389
7173151710	7318902670
6649459012	7318904926
NULL	7318907581
NULL	7318908759
NULL	7318909690
5820729266	7318914500
NULL	7318915854
2440489626	7318916853
NULL	7318917327
NULL	7318918139
2966735940	7318920524
NULL	7318921695
NULL	7318922055
NULL	7318922587
NULL	7318923312
NULL	7318923471
6894314386	7318924997
NULL	7318927020
NULL	7318928097
NULL	7318928992
NULL	7318929094
NULL	7318929407
6855153679	7318931254
NULL	7318931855
NULL	7318932155
5740146621	7318932209
NULL	7318933799
NULL	7318934889
NULL	7318936758
NULL	7318939152
NULL	7318941322
NULL	7318941575
5990484608	7318942248
NULL	7318942368
NULL	7318943493
3861749607	7318945258
NULL	7318945843
NULL	7318946549
NULL	7318946997
3352518484	7318948457
NULL	7318948560
NULL	7318951279
NULL	7318951452
3327294911	7318952038
NULL	7318952155
2015058219	7318952381
NULL	7318952818
NULL	7318953574
NULL	7318953606
NULL	7318953791
NULL	7318954381
7051652522	7318954392
7236780353	7318954997
NULL	7318955399
NULL	7318955837
5919386477	7318957016
2353919207	7318959686
7166252849	7318960725
NULL	7318961677
NULL	7318961718
NULL	7318962107
NULL	7318962976
NULL	7318963028
5241278513	7318963811
NULL	7318964601
7103867463	7318964767
6366636317	7318965461
1056748147	7318965646
NULL	7318966435
NULL	7318967073
NULL	7318967484
7232331427	7318967846
NULL	7318969582
NULL	7318971240
NULL	7318971661
6701997146	7318975081
NULL	7318975250
4460024673	7318979153
3302050778	7318979367
NULL	7318981707
2225364752	7318982182
3776661657	7318982767
NULL	7318983695
7244774033	7318984487
NULL	7318984660
NULL	7318984778
7045374027	7318984982
7087958184	7318985179
NULL	7318985794
4554442179	7318987178
7059114413	7318988924
5872307000	7318989165
6256729318	7318989311
NULL	7318989798
NULL	7318989943
7037847977	7318990142
NULL	7318991206
NULL	7318991926
NULL	7318992207
NULL	7318993095
NULL	7318993825
NULL	7318993930
NULL	7318994659
NULL	7318994755
NULL	7318995470
NULL	7318995583
NULL	7318998044
7167659972	7318999353
6411040253	7318999540
NULL	7318999547
6913709402	7318999910
7150261107	7319002055
6704850878	7319003241
6195516581	7319004979
3686677302	7319007183
NULL	7319007449
NULL	7319007618
NULL	7319009497
NULL	7319009965
6939817502	7319010698
5433228059	7319011331
NULL	7319014898
7108380274	7319014948
NULL	7319015137
5218736197	7319015300
NULL	7319015519
NULL	7319016760
NULL	7319019233
NULL	7319019296
7164937054	7319020052
4570331994	7319020447
NULL	7319020519
NULL	7319020587
NULL	7319021268
5429783489	7319021283
NULL	7319024045
NULL	7319026883
NULL	7319027926
NULL	7319028923
NULL	7319029468
NULL	7319030875
3077984831	7319031362
3476540739	7319032532
3302050778	7319032835
NULL	7319033122
2042346519	7319033748
3588008020	7319034786
NULL	7319034878
7179313170	7319035918
NULL	7319036252
7132137430	7319036590
NULL	7319039273
NULL	7319040168
7160058828	7319041977
NULL	7319042889
NULL	7319042949
7179278254	7319044013
NULL	7319045043
NULL	7319046046
6888800270	7319046639
6256083857	7319046884
NULL	7319048314
NULL	7319049046
NULL	7319050383
7239198967	7319051125
NULL	7319052604
6440259603	7319053083
NULL	7319053486
NULL	7319054228
NULL	7319054334
NULL	7319056032
NULL	7319056201
NULL	7319057842
6861071360	7319058190
NULL	7319059641
6873233364	7319060625
2870863489	7319061066
NULL	7319061180
6181601933	7319061401
NULL	7319061623
NULL	7319061943
4453781131	7319062416
NULL	7319064717
NULL	7319065769
NULL	7319070528
6762127818	7319071544
7244760328	7319072776
NULL	7319076075
NULL	7319077233
7236780353	7319077400
NULL	7319078537
NULL	7319079291
4680966733	7319079391
NULL	7319079451
NULL	7319080619
NULL	7319080792
4949577363	7319081287
5735238919	7319081477
NULL	7319081748
NULL	7319081754
NULL	7319081860
NULL	7319082447
NULL	7319082896
5967554185	7319085342
5368159533	7319085479
NULL	7319086260
NULL	7319086850
NULL	7319090337
6481679690	7319090537
7059256799	7319090735
NULL	7319090953
NULL	7319091716
NULL	7319092039
NULL	7319093062
NULL	7319094193
NULL	7319094270
6810745255	7319094760
NULL	7319097185
6059452951	7319100417
NULL	7319102027
NULL	7319103940
NULL	7319107409
4501945068	7319108010
NULL	7319108771
7253916179	7319109809
NULL	7319112988
NULL	7319114628
NULL	7319114792
NULL	7319115161
NULL	7319115753
NULL	7319115894
NULL	7319117119
NULL	7319118533
NULL	7319118746
NULL	7319120303
4409210279	7319120723
NULL	7319121365
6135899588	7319122303
7024796033	7319122469
NULL	7319122825
5849323284	7319123261
NULL	7319124276
6965296768	7319124318
NULL	7319126245
NULL	7319126788
NULL	7319128079
NULL	7319128300
399678254	7319130055
NULL	7319131124
4949577363	7319131716
NULL	7319132219
NULL	7319134165
NULL	7319134872
NULL	7319135073
NULL	7319135125
NULL	7319135895
7205359916	7319136414
NULL	7319136657
NULL	7319137922
6925285341	7319138794
NULL	7319139831
NULL	7319140860
NULL	7319140903
NULL	7319141248
7037878303	7319142077
7059010613	7319142202
NULL	7319142385
NULL	7319142919
6810745255	7319143394
4653653020	7319144090
NULL	7319144511
7045963528	7319146561
7077021085	7319146730
NULL	7319147372
7108420023	7319148781
NULL	7319150179
NULL	7319150690
NULL	7319152408
6638799265	7319152583
NULL	7319153650
NULL	7319153819
7205366699	7319154263
NULL	7319154436
3040935566	7319154630
NULL	7319154704
NULL	7319155204
NULL	7319155861
NULL	7319155892
NULL	7319156859
NULL	7319159720
NULL	7319159805
NULL	7319160993
7087958184	7319162376
NULL	7319163248
6855101730	7319163822
NULL	7319168575
NULL	7319169384
NULL	7319170410
NULL	7319170782
NULL	7319171734
NULL	7319172974
6450992301	7319174294
NULL	7319174438
250700	7319174683
NULL	7319178080
NULL	7319178233
NULL	7319181664
7232050320	7319181956
NULL	7319182735
6335944606	7319182956
NULL	7319183008
NULL	7319183639
1623670239	7319183756
NULL	7319185059
6312848964	7319186464
3502740362	7319187983
NULL	7319189280
3531125115	7319189646
NULL	7319190376
7107018811	7319190519
NULL	7319191117
NULL	7319192331
NULL	7319193979
7182704801	7319194349
4953994573	7319197582
NULL	7319198549
4393473080	7319199042
NULL	7319200136
6965163906	7319200338
NULL	7319201041
NULL	7319201820
NULL	7319202133
NULL	7319203365
NULL	7319203693
3570950315	7319204027
NULL	7319205622
NULL	7319206165
NULL	7319206382
2945916246	7319206814
NULL	7319207247
NULL	7319207383
5749001408	7319208297
NULL	7319208661
2559935997	7319208704
NULL	7319208907
NULL	7319209927
3360274280	7319210182
4575901970	7319210399
5672287884	7319210627
NULL	7319211304
5222407696	7319212437
3842086401	7319212637
NULL	7319212739
7093289450	7319212826
7225128134	7319213167
72596	7319213459
NULL	7319213771
NULL	7319213897
3446825485	7319214071
NULL	7319214214
NULL	7319214371
5367162075	7319214440
NULL	7319214717
7251535701	7319215504
NULL	7319216523
7239231161	7319216692
NULL	7319217815
NULL	7319219336
NULL	7319219609
NULL	7319219690
5808513692	7319219838
NULL	7319219950
NULL	7319221613
NULL	7319221653
5756068322	7319222424
NULL	7319222541
NULL	7319224183
NULL	7319224359
NULL	7319226949
NULL	7319227160
NULL	7319229053
NULL	7319230878
NULL	7319231336
NULL	7319231784
NULL	7319233603
NULL	7319234805
NULL	7319234845
NULL	7319234921
3858576530	7319235803
NULL	7319236233
7031924603	7319236978
5437236643	7319237333
NULL	7319238704
NULL	7319239433
NULL	7319239715
NULL	7319239919
NULL	7319240126
NULL	7319241319
NULL	7319241324
4107371677	7319242952
7041348956	7319244555
NULL	7319245628
NULL	7319246235
NULL	7319247115
5199405724	7319247942
7251535701	7319248239
NULL	7319248659
NULL	7319248710
NULL	7319249452
NULL	7319250806
4605712032	7319251309
NULL	7319251718
NULL	7319252626
NULL	7319254658
NULL	7319254808
NULL	7319257865
NULL	7319257872
NULL	7319258759
7052291643	7319259407
NULL	7319260783
NULL	7319261011
NULL	7319261372
5802191032	7319261583
NULL	7319261683
NULL	7319262136
6810790269	7319262310
NULL	7319263417
NULL	7319264275
7244860631	7319264388
NULL	7319264956
6008935484	7319265915
NULL	7319265926
NULL	7319266551
NULL	7319266611
NULL	7319268833
NULL	7319269821
NULL	7319270772
NULL	7319271463
NULL	7319271530
7122612784	7319272437
NULL	7319274045
NULL	7319274531
5346537351	7319277520
5943491921	7319278935
NULL	7319279548
NULL	7319282702
NULL	7319283147
NULL	7319284537
NULL	7319285019
NULL	7319285840
NULL	7319286092
5471943414	7319286135
5943491921	7319286308
NULL	7319287398
NULL	7319288131
NULL	7319289147
3287349269	7319289721
NULL	7319289825
7149370115	7319291131
6867102208	7319291175
NULL	7319291441
NULL	7319292581
NULL	7319294193
7135743438	7319296333
NULL	7319296814
NULL	7319297246
NULL	7319299608
NULL	7319300728
NULL	7319300796
NULL	7319302391
NULL	7319304438
NULL	7319304624
1849865026	7319305309
2805206649	7319305395
3839373190	7319306086
NULL	7319306709
NULL	7319308273
NULL	7319308930
NULL	7319310302
NULL	7319311674
NULL	7319313245
NULL	7319313397
6682508571	7319313713
NULL	7319314669
NULL	7319314807
NULL	7319314982
NULL	7319315329
NULL	7319316240
2425449049	7319317219
NULL	7319320738
NULL	7319321325
NULL	7319321647
NULL	7319322826
NULL	7319323971
NULL	7319324079
NULL	7319324188
NULL	7319324374
6810790269	7319326260
NULL	7319328006
NULL	7319329449
NULL	7319329497
NULL	7319329701
NULL	7319330368
NULL	7319330383
NULL	7319330486
NULL	7319331068
NULL	7319332366
NULL	7319333014
NULL	7319333494
6785284429	7319333676
4131131949	7319334706
4264256901	7319336345
NULL	7319336975
NULL	7319339906
NULL	7319343811
NULL	7320379544
NULL	7320514482
NULL	7320514908
NULL	7321572252
NULL	7321593840
NULL	7321793393
NULL	7322714506
NULL	7322717329
NULL	7322721548
2064595581	7322722799
NULL	7322724338
NULL	7322726301
5215015922	7322733992
6451158793	7322736968
NULL	7322739229
NULL	7322739437
3019619956	7322740451
NULL	7322749707
6826976148	7322751732
5519993852	7322756192
NULL	7322757086
5230253921	7322757910
NULL	7322763082
6327294871	7322763302
3145419366	7322768806
2812704116	7322769167
2099573845	7322771928
NULL	7322773160
5967868470	7322773454
NULL	7322779413
6064440124	7322782889
NULL	7322783428
2309593243	7322787277
NULL	7322788317
1498694869	7322789274
NULL	7322789652
NULL	7322791861
NULL	7322792203
6620792270	7322796064
6761347073	7322798850
NULL	7322806011
6445335903	7322807855
5756317999	7322812352
NULL	7322813271
NULL	7322813678
NULL	7322819142
6304551060	7322823555
7123003527	7322835168
NULL	7322851428
4246952346	7322855737
NULL	7322862044
5693158446	7322865772
NULL	7322869642
6045311784	7322871498
NULL	7322871609
6031973565	7322886011
1654576762	7322889132
NULL	7322891589
NULL	7322902902
5278354346	7322903347
NULL	7322907439
6958947581	7322911654
6867102208	7322914824
NULL	7322915311
NULL	7322915721
7197260708	7322930319
NULL	7322931076
7081296526	7322932459
2606396405	7322933753
5571217988	7322935866
NULL	7322937809
NULL	7322940245
NULL	7322942771
NULL	7322944236
6569783775	7322947863
NULL	7322948015
NULL	7322950770
7183976680	7322956931
NULL	7322958281
4037156655	7322963384
NULL	7322972027
NULL	7322975565
224107781	7322978562
NULL	7322983996
6244884459	7322986760
NULL	7322988324
7085892780	7322989971
3000677020	7322990358
NULL	7322990940
NULL	7322992856
4891102504	7322993535
NULL	7322993907
7167603713	7322994187
5617419484	7322996921
7164428627	7322997612
2696793308	7322999749
NULL	7323000371
NULL	7323001199
7059010613	7323003099
NULL	7323004510
NULL	7323007261
NULL	7323016437
4526358504	7323017900
NULL	7323019139
2309577858	7323022086
NULL	7323027534
NULL	7323029614
NULL	7323033552
1890915724	7323038951
3283875965	7323039701
NULL	7323041393
1894470997	7323042291
4260640737	7323042395
6012379105	7323051376
7059501324	7323052755
NULL	7323057922
NULL	7323058297
NULL	7323060682
4075608251	7323062583
4237865845	7323063105
7149820505	7323065862
NULL	7323076337
4393516356	7323079183
7128128986	7323082157
NULL	7323082314
2462482992	7323085783
NULL	7323085799
NULL	7323087284
6101768406	7323090805
1771928999	7323091313
5964104908	7323092619
5915252180	7323092757
1822575233	7323093206
4522479208	7323097730
NULL	7323112520
3027132206	7323112567
5852848762	7323112948
5249445746	7323115020
7046034328	7323115244
NULL	7323115624
6059589686	7323123161
2420294636	7323126235
NULL	7323129493
NULL	7323130822
NULL	7323137678
6499947201	7323138737
NULL	7323140874
7087931643	7323146572
NULL	7323146911
NULL	7323147844
5476202489	7323152673
6598460783	7323157847
6573761121	7323161332
2273374708	7323161518
7038290304	7323165908
NULL	7323166261
3582626742	7323169253
6826979991	7323171037
5020044451	7323171377
2328173347	7323180161
6510163166	7323181953
NULL	7323183226
NULL	7323186607
4678481296	7323187302
5528860236	7323191049
NULL	7323191253
2981752875	7323207488
NULL	7323208762
2299583951	7323212553
NULL	7323215955
3075872642	7323216546
6706171361	7323217617
6162384727	7323218047
NULL	7323222929
5202471452	7323233984
NULL	7323234198
2219888364	7323234418
NULL	7323237473
NULL	7323238761
NULL	7323238831
NULL	7323250521
NULL	7323250726
NULL	7323258923
6952014909	7323263751
NULL	7323270332
6791816677	7323271029
3705156542	7323272517
7038290304	7323279290
4675411166	7323279613
3930984967	7323283485
6963173884	7323285484
NULL	7323286887
6414858329	7323287971
NULL	7323289685
6742580116	7323295745
NULL	7323296158
NULL	7323296379
NULL	7323300914
NULL	7323301849
2586415370	7323302954
NULL	7323309357
NULL	7323313357
NULL	7323314073
NULL	7323316557
NULL	7323318028
940800548	7323318543
NULL	7323326610
2650788333	7323327473
NULL	7323328478
NULL	7323330719
NULL	7323341065
NULL	7323351442
5708686955	7323359415
NULL	7323359713
NULL	7323375203
NULL	7323376355
7244223581	7323376823
7197373357	7323379181
6226993610	7323379548
7253777491	7323380035
4349279420	7323380553
NULL	7323382510
3647379029	7323384013
NULL	7323384952
NULL	7323385490
NULL	7323392037
6230940683	7323393856
1965341543	7323397967
NULL	7323398195
6521596049	7323398716
5733819272	7323403250
6211416959	7323404626
6021305798	7323405244
779927022	7323413126
NULL	7323413886
NULL	7323417998
NULL	7323419497
7205362372	7323419665
NULL	7323420628
5540205015	7323421061
NULL	7323421475
NULL	7323427844
5830567354	7323429517
NULL	7323431747
7194836042	7323431957
7108498411	7323434056
NULL	7323436219
4075609158	7323438452
NULL	7323447186
NULL	7323455519
6883933211	7323462437
1124596138	7323466387
NULL	7323469397
7081806307	7323471691
NULL	7323477106
NULL	7323479242
2051486828	7323479299
4904818270	7323483219
347082353	7323493601
NULL	7323493960
NULL	7323495136
NULL	7323496631
6125100946	7323496747
NULL	7323502164
NULL	7323506892
NULL	7323509522
3428232676	7323514783
7164373960	7323515127
NULL	7323518163
2764548431	7323518596
396314906	7323519877
NULL	7323524176
NULL	7323526755
NULL	7323531258
NULL	7323534240
3774198377	7323534910
NULL	7323537369
6521576246	7323537755
7236756593	7323538339
3502746263	7323538981
4640700230	7323544769
4313233510	7323544838
NULL	7323548336
5756361480	7323548490
7018045642	7323551313
NULL	7323556405
6092972226	7323556825
NULL	7323559696
NULL	7323559729
NULL	7323562464
6855196910	7323564894
7239387002	7323575333
5666440484	7323577002
6642986432	7323577645
NULL	7323579080
4498506353	7323581358
NULL	7323584652
NULL	7323586876
NULL	7323589982
2082955296	7323596436
416897116	7323605629
NULL	7323606433
NULL	7323609154
NULL	7323611225
7173405786	7323611940
5466211270	7323612814
6781808761	7323613236
NULL	7323617494
6516189315	7323618998
6883755957	7323624210
7059464731	7323624564
6856840962	7323627199
5917960055	7323629032
4057091366	7323631685
NULL	7323637569
NULL	7323642861
5180918257	7323645531
NULL	7323646412
5853058109	7323648150
5176741458	7323650223
NULL	7323653503
NULL	7323655872
1556759310	7323656627
NULL	7323657950
3730962313	7323658114
NULL	7323659742
NULL	7323666540
6670648819	7323667452
NULL	7323671355
6768573463	7323672192
6670608526	7323672629
6761750315	7323673202
7103903219	7323674391
7189605100	7323676530
NULL	7323676841
NULL	7323677751
NULL	7323677944
3015360095	7323679348
NULL	7323679353
NULL	7323680492
NULL	7323681907
6998641154	7323685134
NULL	7323690836
5937316869	7323691385
NULL	7323693426
NULL	7323693506
NULL	7323696334
5144947744	7323699108
2223394009	7323701866
NULL	7323702002
NULL	7323703554
NULL	7323704019
6734073560	7323708708
NULL	7323709330
6884518966	7323710411
NULL	7323712573
NULL	7323715718
NULL	7323716230
7104534028	7323717184
5663177298	7323719645
5770902782	7323724195
2692704447	7323726261
NULL	7323726323
NULL	7323727069
NULL	7323727240
4522479208	7323735092
5939894640	7323735469
NULL	7323735843
4012916510	7323736090
5176636931	7323736204
NULL	7323739203
NULL	7323742292
4406538128	7323747826
NULL	7323750963
NULL	7323751014
NULL	7323761278
6482130143	7323764674
6835111979	7323767491
7244280978	7323768996
7154072104	7323773931
6748852853	7323774527
6516189315	7323780001
NULL	7323781105
6660527262	7323784950
NULL	7323785093
5736450656	7323788649
7197182283	7323789711
NULL	7323790199
NULL	7323790748
6826779002	7323791870
5794591312	7323791875
7104146760	7323793158
7065667445	7323794422
7031701353	7323798814
NULL	7323811745
NULL	7323817497
NULL	7323817520
6467562440	7323818100
NULL	7323818743
NULL	7323823010
6059989032	7323825558
NULL	7323831894
NULL	7323834230
NULL	7323838668
NULL	7323842518
NULL	7324182275
3092534161	7328048850
NULL	7329109672
NULL	7329110618
6558021536	7329110952
NULL	7329111555
4324249695	7329112336
4188557438	7329115934
NULL	7329118278
NULL	7329124892
NULL	7329126948
2357055362	7329129892
6921204114	7329130455
NULL	7329132489
7045698091	7329144128
4694142577	7329144589
NULL	7329146754
NULL	7329147435
7093158690	7329148636
2735342039	7329154247
6417756339	7329156223
5568839702	7329163846
NULL	7329166608
3928454157	7329168705
5079051254	7329177324
4385614966	7329180276
NULL	7329223130
1761210553	7330012155
3617217607	7330439237
NULL	7330447207
NULL	7330448598
245641	7330450892
NULL	7330452698
4288093679	7330453156
NULL	7330454992
2290079447	7330463540
NULL	7330470738
NULL	7330470883
6797895969	7330471734
3416969346	7330479631
115464	7330493514
2775456971	7330501477
NULL	7330504015
6144429416	7330512811
5957030589	7330512952
7058558156	7330521925
2618081390	7330523126
NULL	7330542074
6205833084	7330548254
NULL	7330552996
7123803502	7330555293
7167868770	7330556593
5653921242	7330556703
NULL	7330560663
NULL	7330560862
NULL	7330563399
NULL	7330566592
NULL	7330569842
6395652561	7330571047
NULL	7330574776
4342271415	7330579760
4288061869	7330590557
NULL	7330597635
NULL	7330606871
1699611528	7330616338
NULL	7330616863
NULL	7330618001
4842479511	7330619397
NULL	7330619693
65027	7330620185
7173151710	7330620590
7072821193	7330622144
7059463394	7330630760
NULL	7330630847
6914162807	7330631066
NULL	7330632459
6821068743	7330634741
NULL	7330635565
NULL	7330643737
3517157695	7330644825
NULL	7330646899
5533305216	7330657608
6952570354	7330659956
NULL	7330662919
2490578334	7330669917
NULL	7330677271
5949097850	7330700342
NULL	7330705314
NULL	7330706840
NULL	7330715374
6734223437	7330715935
5937352265	7330719434
4665745953	7330723787
5949097850	7330724058
6039499893	7330728675
6463843378	7330731054
NULL	7330744752
NULL	7330752520
NULL	7330755776
2993300903	7330756829
6289915627	7330756942
NULL	7330760259
6867138849	7330760619
1119054406	7330764830
3334619938	7330766257
7045956176	7330768793
426830142	7330769657
5218888379	7330771271
5355550912	7330773241
4113590680	7330777037
2388077248	7330777150
6402951455	7330777427
5944365691	7330777794
6649518377	7330782005
6558053296	7330782503
4777845732	7330785496
NULL	7330786649
NULL	7330789768
NULL	7330789992
NULL	7330790939
2388077248	7330791324
NULL	7330792115
NULL	7330792673
NULL	7330798872
7137044263	7330801109
7087109740	7330803775
7122698861	7330811344
NULL	7330813157
5663224311	7330814649
2082554491	7330816772
6976790362	7330818863
3334619938	7330820869
3105088690	7330821711
NULL	7330826728
1940662194	7330828532
4188547363	7330832883
NULL	7330833410
NULL	7330837637
NULL	7330840677
NULL	7330841527
6365291261	7330842628
6873096122	7330843420
NULL	7330847627
NULL	7330849769
NULL	7330850874
NULL	7330851937
NULL	7330852896
4127748655	7330853288
7236586895	7330860888
NULL	7330861267
NULL	7330863855
NULL	7330864650
7189884894	7330864829
NULL	7330866110
NULL	7330867750
6494539548	7330868777
7142243399	7330872013
NULL	7330873143
NULL	7330873411
221585	7330874674
5152699505	7330875900
5343322174	7330883200
NULL	7330886733
1296846536	7330889807
NULL	7330895887
NULL	7330905212
NULL	7330910440
402993843	7330910554
5648726095	7330912360
4127850220	7330916076
236712	7330923697
NULL	7330925027
7099410343	7330931799
NULL	7330932146
NULL	7330945117
3343766427	7330946976
4665110635	7330947685
NULL	7330950468
2788527259	7330955710
5693185612	7330963365
71767	7330965001
NULL	7330966036
2452847494	7330968745
NULL	7330969413
NULL	7330972599
6299418553	7330973674
3024496311	7330983186
7183226311	7330991333
NULL	7330992604
NULL	7330993822
NULL	7330996376
NULL	7331005807
6403042680	7331005969
NULL	7331006872
NULL	7331008553
4349340122	7331013872
NULL	7331017943
NULL	7331021661
7169064899	7331022705
5250326350	7331040303
3468090491	7331041438
6716271037	7331047513
3055717160	7331052005
5735291842	7331061112
4793711028	7331061791
79522	7331063797
3125934769	7331064141
NULL	7331066935
6059452951	7331067744
5195713831	7331069112
NULL	7331069329
NULL	7331069479
6826805541	7331070596
NULL	7331071371
3960852207	7331073270
NULL	7331075763
NULL	7331076522
NULL	7331078270
NULL	7331080889
5501059292	7331083389
NULL	7331083955
5527792033	7331091693
NULL	7331093395
3254102860	7331096061
NULL	7331096976
NULL	7331099222
7167599377	7331102929
NULL	7331103636
NULL	7331105033
7142804839	7331106161
6113008079	7331108210
5961386016	7331110080
NULL	7331111555
NULL	7331113641
3719786082	7331114358
NULL	7331120911
4447284654	7331126494
NULL	7331130980
580919336	7331132260
NULL	7331139330
NULL	7331139670
NULL	7331140027
6316932041	7331141354
NULL	7331144528
1769981690	7331146657
NULL	7331147515
6522052110	7331148756
NULL	7331148812
NULL	7331149456
NULL	7331151073
NULL	7331153881
NULL	7331154654
NULL	7331155199
NULL	7331155575
NULL	7331159766
NULL	7331167392
6521925146	7331171406
NULL	7331174916
3120623791	7331175111
NULL	7331175501
7087577874	7331176049
4337720398	7331179568
NULL	7331185337
7251618285	7331187783
NULL	7331187949
NULL	7331188656
NULL	7331198977
7231617205	7331199466
6558427022	7331201689
NULL	7331202063
NULL	7331203187
5409449291	7331210078
NULL	7331210155
7212067881	7331211468
NULL	7331212988
4634629333	7331215111
NULL	7331215339
6742429872	7331219302
7239387002	7331234205
NULL	7331240620
NULL	7331241213
7189433165	7331244439
6786420745	7331244478
NULL	7331249545
3488265083	7331256642
1747075719	7331263194
NULL	7331273982
NULL	7331275299
5268785419	7331283490
NULL	7331285407
NULL	7331286117
NULL	7331286538
5976692087	7331287638
7107235808	7331288335
3275508042	7331290315
6421179865	7331291366
NULL	7331295148
677145695	7331299154
5683501945	7331309361
4508082791	7331309666
4887579997	7331310295
NULL	7331310771
NULL	7331311642
NULL	7331313734
NULL	7331315760
7081648206	7331316145
4642788232	7331319438
3012072651	7331320084
NULL	7331321112
NULL	7331322074
5690904005	7331323221
6939583069	7331327517
566857170	7331332783
4483496949	7331332933
NULL	7331336883
6675585080	7331339660
NULL	7331344607
6012533510	7331346591
325037055	7336823321
1980	7336916265
NULL	7336955637
4309534568	7336999682
NULL	7337068768
6509958690	7337152869
784635155	7337201941
NULL	7337205647
NULL	7337227224
NULL	7337232792
NULL	7337242260
NULL	7337354858
NULL	7337627439
NULL	7337688221
NULL	7337702747
7092894079	7337735825
7245056740	7337736021
7092600614	7337737719
7244860631	7337738234
NULL	7337738597
NULL	7337738898
NULL	7337738919
7189433165	7337740852
NULL	7337741475
4073811145	7337741920
NULL	7337742705
5962798715	7337742710
7253487450	7337751493
NULL	7337754120
4937107184	7337754359
NULL	7337758494
4905294725	7337765028
NULL	7337765927
7008154019	7337768150
4634461867	7337768688
1529163104	7337769162
3009869994	7337772710
6861032744	7337776521
NULL	7337776547
7197410301	7337776712
6504239046	7337779329
7113459565	7337787155
5693158446	7337787175
NULL	7337787275
330673531	7337788472
5463031631	7337790391
NULL	7337791711
NULL	7337793057
5358749476	7337795512
NULL	7337795783
119081	7337796446
NULL	7337804471
NULL	7337804821
7142349569	7337805509
6861143461	7337809398
NULL	7337809924
NULL	7337811731
NULL	7337811836
NULL	7337813081
3224307037	7337813192
NULL	7337813413
NULL	7337813583
2099320680	7337814042
3574918134	7337815388
NULL	7337815717
NULL	7337816290
6344753688	7337820588
6621381398	7337832952
7038122438	7337836710
6445955953	7337837998
NULL	7337840630
