7280102450,201703,20170309,0,0,2017-02-12 00:00:00+0000,,380,2017-02-12,66247961,0.340152829885,1
7312512560,201703,20170316,1,0,2017-02-17 00:00:00+0000,,380,2017-02-17,33147353,0.553018331528,1
7304042854,201703,20170315,1,1,2017-02-16 00:00:00+0000,,500,2017-02-16,62857594,0.643799781799,1
7433445619,201704,20170410,0,0,2017-03-11 00:00:00+0000,,306.49,2017-03-11,36807840,0.347199350595,1
7312600530,201703,20170316,0,0,2017-02-17 00:00:00+0000,,380,2017-02-17,64287871,0.316746562719,1
7635385587,201705,20170515,0,0,2017-04-16 00:00:00+0000,,380,2017-04-16,46547109,0.411654293537,1
7353686611,201703,20170323,0,0,2017-02-25 00:00:00+0000,,380,2017-02-25,21817662,0.246578380466,1
7479465947,201704,20170419,0,0,2017-03-20 00:00:00+0000,,528.1,2017-03-22,67727624,0.369405627251,1
7280334787,201703,20170309,1,0,2017-02-12 00:00:00+0000,,10,2017-02-12,95427072,0.652760267258,1
7330866110,201703,20170320,1,0,2017-02-21 00:00:00+0000,,380,2017-02-21,38587742,0.46980702877,1
7576577720,201705,20170504,1,0,2017-04-05 00:00:00+0000,,62.31,2017-04-05,89287150,0.438980728388,1
7591173617,201705,20170504,0,0,2017-04-07 00:00:00+0000,,10,2017-04-07,96057215,0.0388680174947,1
7615873987,201705,20170511,1,0,2017-04-12 00:00:00+0000,,500,2017-04-14,20907655,0.769910931587,1
7636790843,201705,20170516,1,0,2017-04-17 00:00:00+0000,,350,2017-04-17,41777418,0.589289367199,1
7343731634,201703,20170322,1,0,2017-02-23 00:00:00+0000,,380,2017-02-23,68547469,0.508095502853,1
7633128075,201705,20170512,0,0,2017-04-15 00:00:00+0000,,350,2017-04-15,30537732,0.364337384701,1
7408139561,201704,20170406,1,0,2017-03-07 00:00:00+0000,,380,2017-03-07,11627655,0.509688735008,1
7576371714,201705,20170504,0,0,2017-04-05 00:00:00+0000,,300,2017-04-05,29767970,0.0484805367887,1
7640190957,201705,20170517,1,0,2017-04-18 00:00:00+0000,,450,2017-04-18,24827866,0.642074108124,1
7392674952,201704,20170403,1,0,2017-03-04 00:00:00+0000,,10,2017-03-04,19217935,0.485472917557,1
7429497044,201704,20170407,1,0,2017-03-10 00:00:00+0000,,298.5,2017-03-10,31077815,0.679135620594,1
7337838027,201703,20170322,0,0,2017-02-23 00:00:00+0000,,13,2017-02-22,53447592,0.240937843919,1
7312905166,201703,20170316,1,1,2017-02-17 00:00:00+0000,,670,2017-02-17,91037878,0.55634522438,1
7640040941,201705,20170517,1,1,2017-04-18 00:00:00+0000,,10290,2017-04-18,45167181,0.643920838833,1
7486587773,201704,20170420,1,0,2017-03-21 00:00:00+0000,,92.46,2017-03-21,46127904,0.567429184914,1
7318922587,201703,20170316,1,0,2017-02-19 00:00:00+0000,,299.01,2017-02-19,55547613,0.678535759449,1
7330947685,201703,20170320,1,0,2017-02-21 00:00:00+0000,,300,2017-02-21,48647459,0.631234049797,1
7433503519,201704,20170410,1,1,2017-03-11 00:00:00+0000,,825.89,2017-03-11,72667409,0.446822613478,1
7318884446,201703,20170316,1,1,2017-02-19 00:00:00+0000,,1149.01,2017-02-19,15577780,0.670014083385,1
7636948358,201705,20170516,1,0,2017-04-17 00:00:00+0000,,349.01,2017-04-17,27367653,0.538009941578,1
7635389012,201705,20170515,0,0,2017-04-16 00:00:00+0000,,350,2017-04-16,27837774,0.0738179981709,1
